FinishTime,ArrivalTime,ServiceTime
8163.27,8157.34,0
8166.34,8163.64,0
8168.78,8165.16,0
8170,8165.34,0
8171,8165.34,0
8174.77,8169,0
8175.77,8169,0
8177.69,8173.77,0
8178.69,8173.77,0
8180.16,8176.12,0
8181.16,8176.12,0
8184.59,8179.16,0
8185.85,8182.64,0
8186.95,8183.26,0
8187.95,8183.26,0
8189.89,8183.59,0
8190.89,8183.59,0
8193.97,8185.95,0
8197.34,8192.97,0
8200.66,8196.34,0
8201.66,8196.34,0
8202.66,8196.34,0
8203.92,8198.1,0
8205.39,8198.81,0
8206.39,8198.81,0
8209.27,8202.92,0
8212.86,8208.27,0
8215.07,8211.86,0
8216.07,8211.86,0
8217.07,8211.86,0
8221.21,8218.65,0
8222.75,8219.69,0
8224.21,8220.21,0
8228.18,8224.62,0
8229.18,8224.62,0
8231.05,8224.9,0
8232.91,8226.24,0
8233.91,8226.24,0
8235.82,8231.91,0
8237.23,8234.24,0
8238.23,8234.24,0
8239.33,8234.38,0
8240.33,8234.38,0
8241.59,8234.78,0
8246.8,8243.76,0
8249.69,8247.4,0
8252.77,8249.86,0
8253.77,8249.86,0
8256.83,8254.5,0
8257.83,8254.5,0
8261.7,8258.48,0
8262.7,8258.48,0
8264.09,8258.93,0
8266.72,8263.09,0
8267.72,8263.09,0
8269.33,8265.44,0
8270.6,8265.72,0
8277.24,8274.73,0
8279.93,8277.68,0
8280.93,8277.68,0
8282.52,8278.46,0
8283.52,8278.46,0
8284.52,8278.46,0
8285.52,8278.46,0
8287.01,8278.78,0
8288.05,8278.93,0
8289.05,8278.93,0
8290.05,8278.93,0
8291.69,8281.52,0
8292.69,8281.52,0
8294.56,8285.62,0
8295.56,8285.62,0
8296.56,8285.62,0
8297.56,8285.62,0
8298.56,8285.62,0
8299.56,8285.62,0
8300.92,8287.05,0
8301.92,8287.05,0
8302.92,8287.05,0
8304.07,8290.69,0
8307.23,8304.69,0
8308.23,8304.69,0
8309.37,8304.85,0
8312.11,8309.68,0
8313.76,8310.16,0
8314.76,8310.16,0
8316.71,8310.71,0
8318.2,8311.11,0
8321.06,8315.71,0
8322.68,8318.75,0
8323.68,8318.75,0
8325.22,8319.11,0
8327.14,8320.06,0
8328.36,8321.68,0
8329.36,8321.68,0
8330.36,8321.68,0
8331.96,8324.22,0
8332.99,8326.14,0
8335.83,8330.96,0
8339.25,8334.62,0
8341.51,8337.47,0
8342.51,8337.47,0
8343.51,8337.47,0
8344.51,8337.47,0
8345.51,8337.47,0
8346.51,8337.47,0
8348.31,8339.33,0
8349.31,8339.33,0
8351.27,8340.08,0
8352.86,8340.51,0
8353.86,8340.51,0
8357.37,8355.14,0
8359.49,8355.93,0
8361.97,8356.37,0
8362.97,8356.37,0
8367.58,8364.53,0
8370.96,8367.85,0
8372.73,8368.65,0
8374.59,8369.96,0
8377.65,8373.52,0
8379.52,8373.59,0
8380.52,8373.59,0
8381.52,8373.59,0
8382.52,8373.59,0
8383.52,8373.59,0
8385.74,8375.95,0
8386.79,8376.65,0
8388.06,8378.52,0
8389.35,8383.8,0
8390.68,8387.06,0
8391.68,8387.06,0
8393.37,8389.41,0
8394.87,8391.95,0
8396.26,8392.37,0
8399.15,8395.26,0
8400.51,8396.39,0
8402.12,8398.15,0
8403.88,8400.83,0
8406.13,8402.74,0
8408.13,8404.11,0
8411.21,8408.76,0
8412.61,8408.82,0
8413.61,8408.82,0
8414.61,8408.82,0
8415.61,8408.82,0
8416.81,8410.13,0
8418.59,8411.61,0
8419.59,8411.61,0
8420.82,8415.79,0
8421.82,8415.79,0
8422.82,8415.79,0
8424.88,8417.22,0
8430.1,8426.4,0
8435.55,8432.92,0
8438.79,8435.99,0
8439.84,8436.8,0
8441.02,8437.45,0
8442.12,8437.58,0
8444.83,8440.02,0
8445.83,8440.02,0
8446.83,8440.02,0
8447.83,8440.02,0
8448.83,8440.02,0
8454.16,8450.7,0
8455.16,8450.7,0
8456.6,8451.46,0
8458.02,8452.94,0
8459.02,8452.94,0
8460.02,8452.94,0
8462.85,8460.03,0
8463.85,8460.03,0
8464.89,8460.38,0
8466.52,8461.14,0
8467.52,8461.14,0
8470.02,8465.34,0
8471.02,8465.34,0
8472.24,8465.52,0
8476.2,8473.2,0
8477.44,8473.81,0
8478.44,8473.81,0
8479.84,8474.13,0
8481.97,8475.2,0
8483.03,8476.44,0
8484.92,8480.97,0
8485.92,8480.97,0
8487.67,8483.11,0
8490.16,8488.35,0
8491.16,8488.35,0
8492.16,8488.35,0
8493.16,8488.35,0
8494.68,8488.68,0
8495.86,8488.75,0
8497.6,8488.77,0
8498.93,8489.16,0
8499.93,8489.16,0
8500.93,8489.16,0
8502.54,8494.86,0
8506.33,8504.28,0
8507.33,8504.28,0
8509.66,8505.33,0
8511.11,8507.37,0
8513.07,8508.16,0
8514.8,8512,0
8515.8,8512,0
8517.05,8512.07,0
8520.68,8518.47,0
8521.83,8518.57,0
8522.83,8518.57,0
8524.65,8520.83,0
8525.82,8523.24,0
8526.82,8523.24,0
8527.82,8523.24,0
8530.4,8524.82,0
8531.4,8524.82,0
8532.4,8524.82,0
8533.4,8524.82,0
8536.31,8533.8,0
8541.56,8538.64,0
8542.56,8538.64,0
8543.56,8539.02,0
8544.91,8539.97,0
8546.74,8540.56,0
8547.74,8540.56,0
8549.26,8543.71,0
8550.94,8545.74,0
8552.61,8549.94,0
8555.39,8551.58,0
8556.39,8551.58,0
8557.39,8551.58,0
8558.92,8552.82,0
8560.87,8557.92,0
8562.07,8559.23,0
8564.12,8559.66,0
8565.95,8559.87,0
8567.78,8561.07,0
8570.22,8566.78,0
8571.96,8568.18,0
8573.56,8569.22,0
8576,8572.21,0
8577.91,8573.66,0
8578.91,8573.66,0
8580.85,8574.1,0
8582.69,8579.85,0
8584.32,8581,0
8585.32,8581,0
8586.33,8581.23,0
8589.74,8587.27,0
8590.88,8587.28,0
8592.51,8587.74,0
8593.51,8587.74,0
8594.51,8587.74,0
8595.51,8587.74,0
8596.51,8587.74,0
8600.04,8597.38,0
8601.61,8597.58,0
8602.85,8598.22,0
8605.87,8601.85,0
8606.87,8601.85,0
8608.56,8603.14,0
8610.89,8604.27,0
8611.89,8604.27,0
8613.11,8604.87,0
8614.77,8609.38,0
8616.73,8609.89,0
8618.92,8613.77,0
8623.64,8620.17,0
8628.04,8624.68,0
8629.04,8624.68,0
8630.04,8624.68,0
8631.04,8624.68,0
8632.15,8626.06,0
8633.15,8626.06,0
8634.15,8626.06,0
8635.67,8626.83,0
8637.67,8631.15,0
8638.67,8631.15,0
8639.79,8634.67,0
8640.79,8634.67,0
8642.77,8635.76,0
8643.77,8635.76,0
8649.7,8646.68,0
8651.6,8649.73,0
8653.53,8650.6,0
8655.58,8652.35,0
8656.58,8652.35,0
8658.35,8652.53,0
8659.42,8653.59,0
8661.22,8654.58,0
8662.9,8657.35,0
8665.79,8661.9,0
8667.64,8664.08,0
8668.64,8664.08,0
8670.67,8666.41,0
8671.67,8666.41,0
8675.38,8672.1,0
8676.86,8673.05,0
8679.78,8675.73,0
8680.78,8675.73,0
8682.57,8675.86,0
8683.57,8675.86,0
8685.06,8677.63,0
8687.01,8678.41,0
8688.15,8678.78,0
8689.15,8678.78,0
8694.73,8692.8,0
8696.52,8692.99,0
8700.09,8697.52,0
8704.49,8701.39,0
8706.12,8702.38,0
8707.12,8702.38,0
8708.12,8702.38,0
8712.46,8709.32,0
8713.76,8710.06,0
8716.71,8712.76,0
8718.79,8714.77,0
8720.03,8715.71,0
8724.12,8722.52,0
8726.38,8722.95,0
8727.38,8722.95,0
8730.8,8728.72,0
8731.8,8728.72,0
8733.71,8729.42,0
8734.98,8729.8,0
8735.98,8729.8,0
8736.98,8729.8,0
8738.03,8732.71,0
8739.03,8732.71,0
8742.97,8740.58,0
8743.97,8740.58,0
8747.12,8744.05,0
8748.39,8744.22,0
8749.52,8744.91,0
8750.52,8744.91,0
8751.56,8745.13,0
8753.78,8747.39,0
8755.74,8750.56,0
8758.67,8753.98,0
8760.69,8756.94,0
8762.45,8757.67,0
8763.45,8757.67,0
8767.38,8764.67,0
8768.38,8764.67,0
8769.71,8764.78,0
8771.52,8765.64,0
8772.71,8766.38,0
8774.75,8769.81,0
8775.75,8769.81,0
8776.9,8770.52,0
8777.9,8770.52,0
8780.65,8773.75,0
8781.76,8775.9,0
8782.82,8778.39,0
8784.82,8781.82,0
8785.82,8781.82,0
8789.4,8786.77,0
8790.4,8786.77,0
8791.4,8786.77,0
8792.4,8786.77,0
8794.01,8787.08,0
8795.19,8787.63,0
8798.44,8796.35,0
8799.44,8796.35,0
8801.13,8796.71,0
8802.78,8797.44,0
8804.52,8799.85,0
8806.33,8800.13,0
8810.38,8805.33,0
8812.15,8807.78,0
8813.15,8807.78,0
8816.65,8813.51,0
8818.52,8813.67,0
8819.52,8813.67,0
8821.5,8815.65,0
8822.5,8815.65,0
8824.57,8820.5,0
8825.57,8820.5,0
8826.58,8822.98,0
8827.58,8822.98,0
8828.59,8823.15,0
8829.96,8823.57,0
8831.73,8825.58,0
8833.24,8827.59,0
8834.24,8827.59,0
8835.85,8828.71,0
8836.85,8828.71,0
8837.85,8828.71,0
8839.96,8830.73,0
8841.29,8832.24,0
8842.69,8834.85,0
8844.35,8838.26,0
8845.35,8838.26,0
8847.11,8838.96,0
8848.11,8838.96,0
8849.72,8840.29,0
8851.15,8841.69,0
8852.15,8841.69,0
8853.2,8843.35,0
8854.2,8843.35,0
8856.16,8852.2,0
8857.17,8854.49,0
8858.17,8854.49,0
8859.17,8854.49,0
8860.41,8855.02,0
8862.31,8855.16,0
8863.31,8855.16,0
8867.29,8861.31,0
8868.85,8864.83,0
8870.97,8867.74,0
8873.72,8869.97,0
8875.47,8871.88,0
8876.85,8872.72,0
8879.96,8875.85,0
8881.31,8877.5,0
8882.82,8878.27,0
8883.82,8878.27,0
8888.44,8885.11,0
8890.96,8886.97,0
8891.96,8886.97,0
8892.96,8886.97,0
8894.65,8887.44,0
8895.75,8889.11,0
8896.75,8889.11,0
8897.83,8889.96,0
8899.54,8894.67,0
8900.81,8896.83,0
8903.78,8901.37,0
8905.71,8901.98,0
8906.71,8901.98,0
8907.71,8901.98,0
8908.71,8901.98,0
8912.18,8904.71,0
8913.57,8908.9,0
8916.34,8912.57,0
8918.17,8914.28,0
8919.17,8914.28,0
8920.17,8914.28,0
8922.31,8915.34,0
8923.31,8915.34,0
8925.6,8921.31,0
8927.37,8924.6,0
8929.51,8925.94,0
8932.3,8928.24,0
8933.7,8928.51,0
8935.14,8930.12,0
8936.14,8930.12,0
8937.5,8930.62,0
8938.5,8930.62,0
8940.79,8934.14,0
8942.29,8936.5,0
8944.67,8939.29,0
8946.38,8939.79,0
8947.38,8939.79,0
8948.48,8941.29,0
8949.48,8941.29,0
8950.71,8943.12,0
8951.71,8943.12,0
8952.71,8943.12,0
8955,8947.48,0
8962.01,8960.39,0
8965.39,8962.82,0
8967.57,8964.39,0
8968.74,8965.62,0
8969.74,8965.62,0
8971.93,8966.55,0
8973.8,8966.57,0
8974.8,8966.57,0
8979.29,8975.97,0
8981.85,8979.71,0
8982.85,8979.71,0
8984.11,8980.09,0
8986.07,8980.38,0
8987.07,8980.38,0
8988.07,8980.38,0
8989.95,8985.07,0
8991.85,8988.35,0
8994.55,8988.95,0
8995.55,8988.95,0
8996.83,8990.85,0
8997.83,8990.85,0
8998.83,8990.85,0
9002.49,8999.1,0
9004.17,9001.49,0
9005.17,9001.49,0
9006.57,9002.51,0
9007.57,9002.51,0
9008.57,9002.51,0
9009.57,9002.62,0
9010.71,9002.76,0
9011.71,9002.76,0
9013.59,9005.57,0
9018.58,9015.64,0
9021.14,9017.58,0
9023.1,9019.13,0
9024.44,9019.86,0
9025.44,9019.86,0
9027.79,9022.1,0
9029.42,9025.86,0
9030.54,9026.79,0
9031.54,9026.79,0
9032.54,9026.79,0
9033.54,9026.79,0
9034.65,9028.11,0
9036.16,9034.74,0
9038.43,9035.16,0
9040.76,9036.57,0
9041.76,9036.57,0
9042.76,9036.57,0
9046.01,9043.61,0
9047.01,9043.61,0
9048.77,9044.37,0
9050.51,9045.01,0
9052.27,9047.77,0
9054.92,9050.52,0
9058.51,9055.49,0
9059.51,9055.49,0
9061.81,9059.65,0
9063.15,9060.18,0
9065.72,9062.15,0
9066.72,9062.15,0
9068.16,9063.8,0
9069.16,9063.8,0
9070.94,9063.84,0
9071.94,9063.84,0
9073.97,9067.16,0
9074.97,9067.16,0
9075.97,9067.16,0
9077.68,9069.94,0
9080.67,9076.68,0
9082.82,9078.65,0
9083.82,9078.65,0
9084.82,9078.65,0
9087.77,9081.13,0
9089.14,9085.95,0
9090.14,9085.95,0
9092.26,9087.95,0
9094.46,9091.26,0
9095.46,9091.26,0
9096.46,9091.26,0
9097.46,9091.26,0
9098.46,9091.26,0
9099.92,9092.35,0
9101.31,9092.42,0
9102.8,9093.46,0
9104.53,9101.61,0
9105.63,9103.47,0
9106.63,9103.47,0
9108.04,9103.48,0
9109.28,9104.6,0
9110.28,9104.6,0
9113.16,9108.28,0
9114.16,9108.28,0
9115.16,9108.28,0
9116.29,9110.6,0
9117.29,9110.6,0
9118.29,9110.6,0
9119.29,9110.6,0
9120.72,9111.49,0
9121.72,9111.49,0
9122.97,9112.16,0
9124.54,9115.29,0
9125.61,9119.49,0
9127.55,9121.97,0
9128.55,9121.97,0
9129.59,9123.54,0
9130.59,9123.54,0
9132.45,9125.96,0
9134.53,9128.59,0
9136.51,9133.53,0
9141.71,9138.43,0
9142.71,9138.43,0
9143.71,9138.43,0
9145.41,9138.58,0
9146.41,9138.58,0
9148.29,9139.28,0
9150.29,9140.71,0
9151.29,9140.71,0
9152.39,9144.41,0
9154.16,9147.29,0
9155.9,9148.3,0
9157.54,9154.9,0
9159.08,9155.91,0
9160.89,9156.54,0
9161.89,9156.54,0
9162.89,9156.54,0
9163.89,9156.54,0
9165,9158.08,0
9166.51,9159.33,0
9168.24,9159.33,0
9170.08,9159.89,0
9171.08,9159.89,0
9172.08,9159.89,0
9173.08,9159.89,0
9174.08,9159.89,0
9178.23,9174.45,0
9180.8,9178.62,0
9182.44,9179.27,0
9183.69,9179.53,0
9185.01,9181.44,0
9186.01,9181.44,0
9187.02,9182.69,0
9188.02,9182.69,0
9189.84,9183.78,0
9191.29,9186.02,0
9192.29,9186.02,0
9194.09,9189.9,0
9195.09,9189.9,0
9197.25,9192.94,0
9198.27,9193.09,0
9199.27,9193.09,0
9200.39,9195.6,0
9202.82,9199.28,0
9204.35,9199.39,0
9205.5,9200.77,0
9209.54,9206.96,0
9211.25,9207.48,0
9213.39,9208,0
9214.42,9208.54,0
9216.15,9210.25,0
9217.15,9210.25,0
9219.04,9212.06,0
9220.04,9212.06,0
9221.04,9212.06,0
9222.13,9212.39,0
9224.07,9215.15,0
9226.65,9221.13,0
9227.65,9221.13,0
9228.65,9221.13,0
9229.65,9221.13,0
9232.94,9225.65,0
9235.23,9231.43,0
9236.79,9235.25,0
9237.79,9235.25,0
9238.79,9235.25,0
9239.79,9235.25,0
9241.66,9235.55,0
9243.56,9235.79,0
9245.76,9242.56,0
9246.76,9242.56,0
9249.52,9244.5,0
9250.52,9244.5,0
9251.83,9244.76,0
9252.83,9244.76,0
9253.83,9244.76,0
9254.83,9244.76,0
9256.58,9250.83,0
9258.55,9254.96,0
9259.94,9255.45,0
9261.85,9255.58,0
9262.85,9255.58,0
9263.85,9255.58,0
9264.86,9257.17,0
9265.86,9257.17,0
9268.96,9260.85,0
9269.96,9260.85,0
9271.38,9263.86,0
9273.28,9267.96,0
9274.87,9270.38,0
9275.87,9270.38,0
9277.14,9271.55,0
9278.75,9271.98,0
9279.75,9271.98,0
9280.75,9271.98,0
9282.94,9276.14,0
9284.59,9281.29,0
9285.59,9281.29,0
9290.11,9287.01,0
9292.98,9290.13,0
9293.98,9290.13,0
9298.64,9295.43,0
9299.64,9295.43,0
9304.57,9302.14,0
9306.88,9303.27,0
9309.12,9305.38,0
9311.35,9308.12,0
9317.48,9314.23,0
9318.91,9314.58,0
9319.91,9314.58,0
9320.91,9314.58,0
9321.91,9314.58,0
9323.3,9315.37,0
9324.98,9315.85,0
9325.98,9315.85,0
9326.98,9315.85,0
9327.98,9315.85,0
9332,9323.98,0
9333,9323.98,0
9334.88,9328.38,0
9337.1,9333.88,0
9338.1,9333.88,0
9339.27,9335.96,0
9340.62,9336.1,0
9341.62,9336.1,0
9342.71,9338.19,0
9344.94,9339.62,0
9348.96,9346.12,0
9352.24,9347.87,0
9353.24,9347.96,0
9355.58,9350.38,0
9356.58,9350.38,0
9358.37,9351.24,0
9359.37,9351.24,0
9360.37,9351.24,0
9361.99,9353.72,0
9362.99,9353.72,0
9365.46,9360.76,0
9368.44,9364.46,0
9370.08,9365.52,0
9371.08,9365.52,0
9373.32,9366.93,0
9374.32,9366.93,0
9375.55,9367.44,0
9376.56,9369.08,0
9378.03,9372.32,0
9379.03,9372.32,0
9381.57,9377.03,0
9383.22,9379.54,0
9386.09,9382.22,0
9388.15,9384.5,0
9389.4,9384.56,0
9390.52,9385.09,0
9391.83,9386.37,0
9393.29,9388.4,0
9394.29,9388.4,0
9396.03,9391.91,0
9397.25,9392.29,0
9399.32,9396.25,0
9404.48,9401.97,0
9405.48,9401.97,0
9407.57,9403.48,0
9411.35,9408.04,0
9413.09,9409.8,0
9415.86,9411.93,0
9416.89,9412.09,0
9418.28,9413.52,0
9419.28,9413.52,0
9420.28,9413.52,0
9421.28,9413.52,0
9422.49,9414.1,0
9423.49,9414.1,0
9424.72,9414.86,0
9426.63,9425.2,0
9427.63,9425.2,0
9429.33,9425.29,0
9431.55,9428.33,0
9433.34,9430.15,0
9435.29,9432.29,0
9436.29,9432.29,0
9437.71,9432.34,0
9439.21,9434.29,0
9441,9436.71,0
9442,9436.71,0
9445.09,9438.21,0
9446.09,9438.21,0
9448.01,9440,0
9449.01,9440,0
9450.01,9440,0
9451.68,9442.59,0
9455.44,9453.34,0
9457.55,9454.2,0
9458.55,9454.2,0
9459.55,9454.2,0
9460.55,9454.2,0
9461.55,9454.2,0
9466.52,9463.21,0
9472.1,9469.44,0
9474.61,9470.23,0
9475.73,9470.8,0
9477.12,9472.83,0
9478.12,9472.83,0
9480.75,9475.79,0
9481.75,9475.79,0
9483.89,9482.34,0
9484.89,9482.34,0
9488.19,9485.5,0
9491.08,9487.19,0
9492.08,9487.19,0
9493.08,9487.19,0
9494.51,9489.82,0
9495.51,9489.82,0
9496.83,9490.05,0
9497.83,9490.05,0
9498.83,9490.05,0
9499.83,9490.05,0
9501.1,9490.08,0
9502.46,9493.48,0
9503.8,9495.83,0
9504.8,9495.83,0
9506.49,9501.46,0
9507.94,9502.8,0
9508.94,9502.8,0
9512.38,9509.53,0
9513.38,9509.53,0
9514.38,9509.53,0
9516.08,9509.86,0
9517.6,9510.84,0
9518.86,9510.96,0
9519.86,9510.96,0
9522.51,9516.6,0
9523.51,9516.6,0
9524.57,9517.86,0
9527.21,9523.57,0
9531.86,9529.86,0
9532.86,9529.86,0
9534.97,9530.83,0
9535.97,9530.83,0
9536.97,9530.83,0
9538.44,9530.86,0
9540.64,9533.46,0
9542.74,9540.75,0
9543.74,9540.75,0
9544.74,9540.75,0
9545.87,9541.08,0
9549.61,9547.34,0
9551.42,9547.67,0
9553.06,9548.35,0
9554.18,9548.61,0
9555.93,9549.92,0
9558.22,9552.06,0
9560.1,9553.18,0
9561.45,9556.34,0
9563.68,9559.1,0
9564.68,9559.1,0
9566.01,9560.27,0
9567.81,9560.45,0
9572.04,9569.29,0
9573.27,9569.71,0
9574.27,9569.71,0
9575.58,9569.96,0
9582.4,9580.32,0
9583.4,9580.32,0
9586.66,9581.23,0
9587.87,9581.4,0
9588.95,9584.23,0
9589.98,9585.21,0
9591.66,9585.66,0
9592.66,9585.66,0
9593.66,9585.66,0
9596.24,9588.98,0
9597.24,9588.98,0
9599.25,9593.8,0
9600.25,9593.8,0
9601.25,9593.8,0
9603.39,9598.25,0
9604.99,9601.36,0
9605.99,9601.36,0
9606.99,9601.36,0
9607.99,9601.41,0
9608.99,9601.41,0
9610.24,9602.14,0
9612.05,9606.99,0
9613.05,9606.99,0
9614.05,9606.99,0
9615.05,9606.99,0
9616.24,9609.24,0
9618.79,9611.05,0
9619.95,9615.24,0
9621.57,9617.79,0
9622.57,9617.79,0
9624.43,9618.95,0
9626.59,9620.55,0
9628.31,9625.39,0
9629.88,9626.74,0
9630.88,9626.74,0
9632.3,9627.08,0
9634.1,9628.4,0
9635.1,9628.4,0
9637.56,9633.09,0
9638.56,9633.09,0
9640.22,9633.1,0
9641.55,9635.51,0
9642.55,9635.51,0
9643.85,9635.61,0
9644.85,9635.61,0
9645.85,9635.61,0
9646.85,9635.61,0
9648.62,9639.22,0
9650.55,9640.55,0
9652.39,9646.97,0
9653.39,9646.97,0
9655,9647.62,0
9656,9647.62,0
9657.34,9649.55,0
9659.43,9651.39,0
9661.7,9658.43,0
9663.53,9660.6,0
9664.53,9660.6,0
9665.53,9660.6,0
9666.53,9660.6,0
9668.25,9660.65,0
9669.72,9660.7,0
9670.72,9660.7,0
9673.6,9671.85,0
9674.6,9671.85,0
9675.6,9671.85,0
9676.6,9671.85,0
9677.6,9671.85,0
9680.41,9672,0
9681.41,9672,0
9682.41,9672,0
9684.13,9679.41,0
9687.86,9683.13,0
9689.73,9685.1,0
9690.73,9685.1,0
9692.65,9686.02,0
9696.31,9692.98,0
9697.96,9693.39,0
9699.61,9694.01,0
9700.65,9694.8,0
9701.65,9694.8,0
9703.04,9695.31,0
9704.04,9695.31,0
9705.04,9695.31,0
9706.6,9696.96,0
9707.6,9696.96,0
9708.6,9696.96,0
9712.66,9710.1,0
9713.66,9710.1,0
9714.76,9710.66,0
9715.86,9711.12,0
9717.3,9711.23,0
9721.95,9719.1,0
9722.95,9719.1,0
9724.86,9720.69,0
9725.86,9720.69,0
9727.44,9720.95,0
9728.44,9720.95,0
9730.18,9723.85,0
9731.18,9723.85,0
9732.18,9723.85,0
9733.18,9723.85,0
9736.06,9733.87,0
9737.06,9733.87,0
9739.5,9734.95,0
9740.5,9734.95,0
9743,9737.31,0
9744.52,9738.5,0
9745.81,9741.45,0
9747.31,9742,0
9748.41,9743.3,0
9749.41,9743.3,0
9751.2,9746.31,0
9753.1,9747.41,0
9754.1,9747.41,0
9755.1,9747.41,0
9756.1,9747.41,0
9758.72,9750.05,0
9759.72,9750.05,0
9761.2,9750.2,0
9762.52,9756.89,0
9763.87,9757.72,0
9765.03,9761.41,0
9768.31,9765.34,0
9769.59,9765.84,0
9770.59,9765.84,0
9771.72,9765.9,0
9773.37,9767.31,0
9776.15,9772.1,0
9777.15,9772.1,0
9778.32,9772.37,0
9779.86,9775.15,0
9780.95,9777.32,0
9781.95,9777.32,0
9785.19,9778.86,0
9786.19,9778.86,0
9789.05,9783.22,0
9790.87,9784.19,0
9791.87,9784.19,0
9794.36,9789.87,0
9795.36,9789.87,0
9799.4,9795.82,0
9801.98,9797.4,0
9803.76,9798.4,0
9805.82,9802.13,0
9806.82,9802.13,0
9807.82,9802.13,0
9811.97,9808.77,0
9813.45,9808.81,0
9815.14,9810.97,0
9816.14,9810.97,0
9817.85,9813.46,0
9818.85,9813.46,0
9824.63,9821.11,0
9826.18,9821.92,0
9827.57,9822.23,0
9828.85,9822.82,0
9829.85,9822.82,0
9831.67,9823.63,0
9836.33,9833.93,0
9839.02,9834.85,0
9842.27,9839.62,0
9843.27,9839.62,0
9845.59,9840.8,0
9848.02,9843.77,0
9849.28,9844.07,0
9851.23,9846.33,0
9852.23,9846.33,0
9853.98,9847.02,0
9855.73,9849.4,0
9856.73,9849.4,0
9859.57,9852.98,0
9861.28,9854.07,0
9862.28,9854.07,0
9864.92,9858.57,0
9865.92,9858.57,0
9866.92,9858.57,0
9868.21,9860.28,0
9869.23,9863.13,0
9870.61,9863.74,0
9871.61,9863.74,0
9872.78,9863.92,0
9875.23,9868.23,0
9876.34,9869.61,0
9878.35,9874.23,0
9879.35,9874.23,0
9880.35,9874.23,0
9882.29,9875.34,0
9883.82,9876.39,0
9884.82,9876.39,0
9887.69,9877.35,0
9888.91,9881.29,0
9890.45,9885.79,0
9891.45,9885.79,0
9893.69,9887.91,0
9894.92,9889.45,0
9897.98,9893.8,0
9900.64,9896.98,0
9901.64,9896.98,0
9902.64,9896.98,0
9903.89,9898.14,0
9908.21,9905.27,0
9909.74,9905.58,0
9910.74,9905.58,0
9912.57,9906.31,0
9913.57,9906.31,0
9914.96,9907.21,0
9915.96,9907.21,0
9916.96,9907.21,0
9918.78,9913.64,0
9920.67,9913.96,0
9921.67,9913.96,0
9922.67,9913.96,0
9926.55,9924,0
9927.58,9924.59,0
9928.58,9924.59,0
9930.03,9925.54,0
9931.03,9925.54,0
9932.09,9925.55,0
9933.75,9926.58,0
9935.12,9929.03,0
9938.1,9932.75,0
9941.87,9939.51,0
9944.07,9940.78,0
9949,9946.16,0
9950.61,9946.67,0
9955.15,9952.64,0
9958.76,9954.15,0
9959.76,9954.15,0
9961.91,9956.68,0
9962.91,9956.68,0
9964.81,9957.34,0
9966.68,9960.36,0
9967.68,9960.36,0
9968.68,9960.36,0
9970.37,9963.81,0
9971.37,9963.81,0
9972.37,9963.81,0
9974.14,9965.17,0
9977.65,9974.31,0
9982.11,9978.92,0
9983.11,9978.92,0
9984.11,9978.92,0
9986.22,9980.48,0
9988.89,9986.47,0
9989.89,9986.47,0
9990.89,9986.47,0
9992.39,9986.87,0
9994.61,9987.89,0
9995.61,9987.89,0
9998.03,9991.39,0
10003.5,10000.2,0
10004.5,10000.2,0
10006,10001.4,0
10007.1,10001.6,0
10008.6,10004.6,0
10012,10009.2,0
10014,10010,0
10015.8,10011,0
10016.8,10011,0
10018.4,10012.3,0
10019.7,10013,0
10021.4,10014.1,0
10022.8,10014.8,0
10024.9,10018.7,0
10026.4,10020.4,0
10027.4,10020.4,0
10030.7,10023.9,0
10031.7,10023.9,0
10036,10032.9,0
10037.1,10033.5,0
10041.3,10038.3,0
10045.7,10043.8,0
10046.7,10043.8,0
10051.3,10048.5,0
10052.3,10048.5,0
10053.8,10049.3,0
10055.6,10049.9,0
10056.6,10049.9,0
10057.6,10049.9,0
10058.9,10052.8,0
10059.9,10052.8,0
10062.7,10057.8,0
10063.7,10057.8,0
10067.1,10061.7,0
10070.4,10068,0
10071.7,10068.7,0
10072.7,10068.7,0
10074.4,10068.7,0
10075.4,10068.7,0
10076.8,10068.8,0
10077.8,10068.8,0
10079.6,10069.4,0
10080.6,10069.4,0
10083.3,10078.6,0
10085.7,10083.4,0
10087.2,10083.5,0
10088.9,10084.7,0
10090.4,10085.9,0
10092,10086.2,0
10094.7,10091,0
10096.3,10092.3,0
10098.6,10096.4,0
10099.6,10096.4,0
10100.6,10096.4,0
